custom/mean_reward,custom/routes_completed,custom/total_reward,custom/avg_speed,custom/avg_center_dev,custom/total_distance,time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,train/n_updates,train/critic_loss,train/actor_loss,train/learning_rate
-0.7154641310648261,0.0031982942430703624,-20.748459800879957,8.313201895373995,0.8515552481596826,4.186444455641322,,,,,,,327,0.49746091843679036,1.0136088317838208,0.00039013491231650315
-0.6921191190381552,0.07142857142857142,-20.763573571144654,7.772540421296627,0.8981238106078347,4.058699024608359,,,,,,,355,0.48333778604865074,1.0825162104197912,0.00038985454493943697
,,,,,,3,-26.27210406999999,690,64.8,10346,164,,,,
-0.7421908368379526,0.003929273084479371,-20.781343431462673,8.1219598625394,0.8040971353804837,3.9212235158775,,,,,,,384,0.31922873700487203,1.056060893782254,0.00038956427095609503
-0.7252641279044327,0.013215859030837005,-20.307395581324116,8.66491413470831,0.8279868649281028,4.224456347990781,,,,,,,411,0.39035087879057284,1.1375080987259194,0.00038929411329687507
-0.7221312077833403,0.008645533141210375,-20.941805025716867,7.788731569054986,0.8776757169255343,3.8914266056381166,,,,,,,438,0.31594918806243827,1.210581847914943,0.0003890240495867769
-0.6699682581535662,0.06818181818181818,-21.43898426091412,7.111140699430775,0.937638653547686,3.939247157657519,,,,,,,466,0.198073592835239,1.2528685118470873,0.00038874408275
,,,,,,3,-26.17412047,722,63.3,10459,168,,,,
-0.7068613673108984,0.011278195488721804,-20.498979652016054,8.971399705255845,0.8081155249986123,4.54629993531853,,,,,,,497,0.251189571474829,1.306302547454834,0.0003884342373216684
-0.7405157566906073,0.06382978723404255,-20.734441187337005,8.632185169370624,0.8190050840153543,4.162715703481808,,,,,,,525,0.18085660253252303,1.3701085022517614,0.0003881544833846849
-0.7723878013700273,0.006514657980456026,-20.08208283562071,9.41963860512611,0.8050967368640186,4.218283645110205,,,,,,,552,0.18263274017307493,1.3792860596268266,0.0003878848163486571
-0.7577649073909736,0.020833333333333332,-21.21741740694726,8.283445926395414,0.7929118501068336,3.9675025520846248,,,,,,,577,0.229905324280262,1.4750605535507202,0.0003876352084167097
,,,,,,3,-25.865764679999998,753,60.49,10566,172,,,,
-0.7609115828177787,0.017241379310344827,-19.783701153262246,9.435158234852299,0.7180304689414145,4.259833645541221,,,,,,,604,0.17820658755523186,1.4925196303261652,0.0003873657223197314
-0.7405307718861945,0.03571428571428571,-20.734861612813447,9.117196747057887,0.7642854006491541,4.477639731718227,,,,,,,629,0.136075948625803,1.506746425628662,0.0003871162819239411
-0.7404883436888091,0.01327433628318584,-20.733673623286656,8.889285095969127,0.7996649751661457,4.33207029895857,,,,,,,656,0.1258196750724757,1.6130471847675465,0.0003868469767660124
-0.7557918565565636,0.007936507936507936,-20.406380127027216,8.942269498126906,0.794976472656968,4.169671219307929,,,,,,,683,0.1238878688050641,1.589735706647237,0.0003865777655572056
,,,,,,3,-25.63219456,791,59.32,10671,176,,,,
-0.7795347509511615,0.1111111111111111,-20.2679035247302,9.073127122522413,0.7499966387052479,4.044788157101721,,,,,,,709,0.15899149815623576,1.702926796216231,0.0003863186139280734
-0.7296067559408052,0.07692307692307693,-19.69938241040174,10.00121999565736,0.7744717378875521,4.716336214216426,,,,,,,734,0.12427263259887696,1.7366759300231933,0.0003860695118264463
-0.7687304803398705,0.006085192697768763,-20.755722969176503,9.199167161270442,0.7713407429785524,4.27818856225349,,,,,,,760,0.14659733497179472,1.8436514047475963,0.00038581053108419425
-0.7949690022669523,0.05172413793103448,-19.874225056673808,9.486170602739826,0.6916508815523982,4.0523915681988,,,,,,,786,0.12029532801646453,1.8469451482479389,0.00038555163746074384
,,,,,,3,-25.45057676,822,58.24,10772,180,,,,
-0.7750517232770929,0.009523809523809525,-20.151344805204417,9.512271972178265,0.7405461922091827,4.28510083258152,,,,,,,810,0.12221749157955249,1.8589048484961193,0.00038531273605578513
-0.7620684647842412,0.05172413793103448,-19.81378008439027,10.214262958086222,0.7731693250728858,4.602887984132394,,,,,,,835,0.10049347445368767,1.931629033088684,0.00038506395936092463
-0.7876049004510466,0.0036429872495446266,-21.26533231217826,8.351528888421186,0.6756746720059972,3.8385700853541493,,,,,,,860,0.11019421860575676,1.996472144126892,0.0003848152632122933
-0.7772865101932802,0.06818181818181818,-20.209449265025285,9.50595395484819,0.7555642864592821,4.2227824984584,,,,,,,886,0.11308059354241078,2.0078701972961426,0.000384556704661157
,,,,,,3,-25.256490549999995,852,56.99,10873,184,,,,
-0.7380437251601519,0.01702127659574468,-20.665224304484255,9.785058639244829,0.7218405969471882,4.790744283003733,,,,,,,911,0.1138088858127594,2.0840523767471315,0.00038430817282683366
-0.7610902691943772,0.06666666666666667,-19.788346999053807,10.034304243437326,0.7750752795555967,4.517180823488161,,,,,,,938,0.11538244756283583,2.041822526190016,0.0003840398489152893
-0.7703432632517361,0.010256410256410256,-20.799268107796873,9.051301745260607,0.6887979149003238,4.250806571682915,,,,,,,963,0.11162342727184296,2.1338621091842653,0.00038379148461712293
-0.5792150839569324,0.2857142857142857,-22.01017319036343,16.755154317110673,0.15296949687385739,11.401299029123038,,,,,,,989,0.12080130468194301,2.2641679231937113,0.00038353327119047007
,,,,,,3,-24.957750549999997,891,55.36,10988,188,,,,
-0.5533043890265983,0.024193548387096774,-21.57887117203733,16.47366986532309,0.24630063788374032,11.527691510505974,,,,,,,1026,0.09404544351068703,2.156694415453318,0.00038316596382438015
-0.5718397340592095,0.04405286343612335,-18.870711223953915,16.055476961440085,0.13516349883553933,9.482764116488397,,,,,,,1064,0.1515919101473532,2.26796566498907,0.00038278891287758267
-0.2839801403498051,0.05868544600938967,-20.44657010518597,18.705091642961506,0.6900974056057583,24.660318452399224,,,,,,,1096,0.14758381678257138,2.2771323919296265,0.0003824715406296488
-0.36228746233552894,0.5681818181818182,-26.446984750493613,18.794810916407428,0.7068240269740182,25.146870758617297,,,,,,,1167,0.16677703451312764,2.3845159638095907,0.0003817678421822057
,,,,,,3,-24.65517713,953,54.8,11201,192,,,,
-0.4968690732912787,0.09913793103448276,-32.29648976393312,18.89785296308746,0.6985753989814221,22.437375164823607,,,,,,,1239,0.14448815387570196,2.4120586199892893,0.0003810548959322056
0.002648167438529065,1.0741379310344827,0.5931895062305106,21.724947925264615,0.6979948524960867,214.11093089636415,,,,,,,1303,0.15738939144648612,2.4900137446820736,0.0003804217267917097
0.030980017068878103,2.086350974930362,18.649970275464618,17.854359882703644,0.49331845460469953,546.6458084029146,,,,,,,1526,0.16043898209328075,2.510278489557617,0.0003782196520991736
0.3937483745696381,1.1724137931034484,231.52404424694723,17.89133867021115,0.2017335674224641,320.1622089932207,,,,,,,2127,0.13252486388962995,2.3580798206234137,0.00037231682342187504
,,,,,,3,-21.471512850000007,1397,67.68,12676,196,,,,
-0.05940650233911012,0.22746781115879827,-8.435723332153637,18.648123187150354,0.5092195084853379,48.812303378712386,,,,,,,2714,0.1508890443832139,1.8565903559860217,0.0003665964337582644
-0.11929670573911651,0.8214285714285714,-25.171604910953583,15.91875233039862,0.9294550178297039,61.66515639424324,,,,,,,2855,0.17218344500090213,1.549656515848552,0.0003652289851512139
-0.39501722299094455,0.026438569206842923,-19.355843926556282,17.72096259979345,1.0259753762443824,15.780126521596685,,,,,,,3065,0.14780810475349426,1.3200404449587777,0.0003631971092162965
0.0039383251992673824,1.2,3.7020256873113393,17.72784797623932,0.5931418934882967,384.833779073786,,,,,,,3113,0.13935330711926022,1.117257006233558,0.00036273347841877585
,,,,,,3,-20.98715195,1802,78.75,14014,200,,,,
0.009860516238216196,1.3494423791821561,12.384808395199542,19.82241582349397,0.5604186573283381,463.9446256486699,,,,,,,4052,0.15273760282955232,0.49057618867371233,0.0003537234206875
0.06715732107232444,1.355223880597015,50.09936151995403,19.122165133272887,0.638714901121549,403.6159022571519,,,,,,,5307,0.18448984828959422,-0.7872221870030615,0.00034185864955307334
0.09279264231566497,6.141057934508816,544.8783956775848,18.532822731667782,0.6565107734349719,2924.922618696117,,,,,,,6052,0.25075506873978864,-2.0302393466834254,0.0003349114299850207
-0.08199614668956066,1.7605263157894737,-85.84996558397002,17.429813107594068,1.7674982002454072,541.3901030989364,,,,,,,11923,0.26228920648515663,-4.661406756645369,0.0002826665055881974
,,,,,,3,-14.71826376,4204,165.81,22931,204,,,,
-0.03539696357441197,6.7664974619289335,-256.84036769593325,17.14630910507428,1.700627973699228,3000.026576102944,,,,,,,12969,0.38334898446930527,-7.907417387169132,0.00027382456169150314
0.03667684275241961,3.1925925925925926,83.73323200377396,19.86053243470565,0.7165220522558495,1107.6675242758356,,,,,,,20224,0.3380405138744148,-9.151149166640867,0.00021637794930320242
0.06418242716324461,2.4,115.97764588398302,19.655979010578605,0.5567213733381512,849.1692587387515,,,,,,,22506,0.47472953159724485,-10.88433769520284,0.00019971096448553714
0.07795036059417543,6.592592592592593,460.84253183276513,20.632364892522244,0.6378910051018496,3000.002872728568,,,,,,,24312,0.6410278448977343,-11.801269972707214,0.00018699626225774794
,,,,,,3,-9.698542380000001,8845,335.98,40185,208,,,,
0.07621175533559728,3.7545219638242893,270.55173144137035,20.147383060334537,0.4325224604551,1675.472251754254,,,,,,,30223,0.5856638483601039,-12.451674205642568,0.0001483206144466684
0.10180090334847622,8.081314878892734,595.4334836852374,20.151829089965243,0.4891672409515129,3000.2657623679843,,,,,,,33772,0.560355422999967,-12.864574078204901,0.00012726290021229336
0.11577450756372666,7.381578947368421,759.2492206029194,20.162127474575172,0.5390144062183219,3000.1211217737873,,,,,,,39620,0.5375183915691361,-12.845343941702888,9.610529691064049e-05
0.27933513704149954,6.263888888888889,1711.7657197903093,20.407067069467328,0.5651844280567462,3000.2974016565877,,,,,,,46177,0.5647260172598533,-12.609347643204282,6.641148465637914e-05
,,,,,,3,24.75356381,14899,553.72,62266,212,,,,
0.18479601702217402,4.519337016574585,617.9578809221499,20.38018597669349,0.6437199613739927,1609.5289402493509,,,,,,,52304,0.5174631849089396,-12.35011737849013,4.367266777427686e-05
0.163015708606057,5.213114754098361,782.1493698918615,20.693405871764416,0.6108204435518876,2496.614258532936,,,,,,,55647,0.5357076123851593,-12.554788705584462,3.330592505410641e-05
0.5370964079656907,0.8896396396396397,532.2625402939995,20.944566705277726,0.6446208982957243,383.4103975156322,,,,,,,60444,0.527242423178679,-12.638938724286412,2.0946393228822313e-05
0.07706055282714944,1.6172413793103448,44.15569676995663,20.45271770072683,0.6788774445085553,388.10251279361546,,,,,,,61434,0.5050734899411298,-12.631430251188952,1.8764813427685952e-05
,,,,,,3,45.57943056,17515,648.05,71968,216,,,,
1.0333722695697862,7.158940397350993,6520.579020985351,20.202247544072282,0.6319985914688143,3000.3133507263847,,,,,,,62006,0.5230992851140616,-12.643429412708416,1.7561917223140505e-05
0.1394900681880025,1.4552529182879377,63.04951082097713,18.98749818510556,0.5551431761523686,275.7998594783712,,,,,,,68315,0.9996651379501674,-13.790855410586902,7.091661643982439e-06
0.8469833590178228,6.310954063604241,4797.3137454769485,20.660917099172,0.6291377155498024,2789.717780499719,,,,,,,68766,1.0225397567791314,-14.709784334356135,6.539646438016527e-06
0.13247422160150232,1.5280898876404494,99.48814042272824,19.63608395198011,0.6499087772914883,450.6174560112413,,,,,,,74429,1.4503266557816923,-15.871727710853886,1.8392840417097096e-06
,,,,,,3,161.28799425,21034,777.27,85141,220,,,,
0.047560769309264034,1.3123595505617978,32.151080053062486,22.153955585406212,0.752526478682568,330.04527505417354,,,,,,,75179,1.4359321023225784,-16.713125432332358,1.5267002348915303e-06
0.20620125975551012,2.7639751552795033,296.10500900891253,19.977205631593275,0.5614288678847295,715.1131016635336,,,,,,,75854,1.4698726321591271,-16.86066372482865,1.3073551322314056e-06
0.17284353728384827,1.0969162995594715,87.28598632834337,19.52195541327107,0.6926828768097558,321.70964994910173,,,,,,,77289,1.5280380020573578,-17.08986391273525,1.0361492121642561e-06
0.11052481308046898,1.03125,71.73060368922437,20.039042979959998,0.7389852282351863,332.8992137494497,,,,,,,77793,1.5053231331800658,-17.29335045436072,1.0038678299328513e-06
,,,,,,3,167.19874303999998,22035,807.37,88403,224,,,,
