custom/total_reward,custom/avg_center_dev,custom/avg_speed,custom/total_distance,custom/mean_reward,custom/routes_completed,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates
-0.9857048252552545,0.4252777542255721,11.682365378062125,11.649292378220707,-0.0179219059137319,0.1896551724137931,,,,,,,,,,
-10.220599106689848,0.8239555198451416,11.344416920950719,10.526283313054591,-0.2004039040527421,0.023060796645702306,,,,,,,,,,
,,,,,,28,460,4,-6.284350464285714,67.78571428571429,1898,,,,
-1.6939604720809047,0.5460512170477483,13.18996013656458,17.05917462334037,-0.023858598198322603,0.27586206896551724,,,,,,,,,,
-4.9358496791965765,0.8140318064793073,17.269607649682296,22.386175961932167,-0.06951900956614897,0.06748466257668712,,,,,,,,,,
6.393605755611013,0.2014965114652209,15.558320566624557,17.16990235913545,0.10656009592685022,0.4090909090909091,,,,,,,,,,
3.1707026514057013,0.4240845762146334,14.089395016138099,16.43411985936109,0.04954222892821408,0.07048458149779736,,,,,,,,,,
,,,,,,32,521,4,-5.4071035625,67.5,2160,,,,
-1.6015466987676223,0.49028180643519637,13.347984486586467,12.657595409546047,-0.03079897497630043,0.28888888888888886,,,,,,,,,,
-8.79340775217787,0.8200317764767137,14.89286756324233,13.535278510535136,-0.1758681550435574,0.03350515463917526,,,,,,,,,,
24.854434220736437,0.3336378072859811,17.576669928198886,35.880404197378084,0.22391382180843636,0.8095238095238095,,,,,,,,,,
-4.786983336992785,0.4900420484684984,13.43764105416965,20.92282216437161,-0.05631745102344453,0.05509641873278237,,,,,,,,,,
,,,,,,36,600,4,-4.5376338333333335,68.16666666666667,2454,,,,
-7.2989096551136186,0.9553572158430269,14.722572223869712,15.321394202765077,-0.1280510465809407,0.07048458149779736,,,,,,,,,,
-5.395241746005555,0.5877675623262726,11.761988496062772,11.531210492365062,-0.09991188418528806,0.016793893129770993,,,,,,,,,,
-10.532882534490922,0.9079119272224268,13.563048938071379,12.099657501559705,-0.21495678641818208,0.2727272727272727,,,,,,,,,,
-8.188886185039879,0.6655417370781049,16.705009190230598,22.02218246483244,-0.11373453034777609,0.04259634888438134,,,,,,,,,,
,,,,,,40,650,4,-4.869268475,67.05,2682,,,,
-6.165514476557608,0.6047337351245118,11.217716182229072,10.789824980776757,-0.11633046182184167,0.23404255319148937,,,,,,,,,,
-4.086945235348852,0.38435446137201207,10.425963345637953,8.82247969810851,-0.08695628160316705,0.02711864406779661,,,,,,,,,,
-15.454210267440978,0.9292918878756551,16.802710123247262,25.194000995950773,-0.18846597887123143,0.2708333333333333,,,,,,,,,,
0.8313180912558131,0.854027976446642,16.70645367733287,34.06634875200689,0.007489352173475794,0.09831460674157304,,,,,,,,,,
,,,,,,44,713,4,-4.99195659090909,67.52272727272727,2971,,,,
-8.290339368560154,0.5639690814477595,17.03538318043976,25.2570625662338,-0.10234986874765623,0.2976190476190476,,,,,,,,,,
-7.7067287620634275,0.6516507388372313,10.674672810385614,10.493677886668593,-0.14271719929747087,0.05263157894736842,,,,,,,,,,
-9.481599715252207,0.8334330820656385,19.861767119606355,30.24990554852411,-0.11423614114761695,0.11904761904761904,,,,,,,,,,
0.6598305773698598,0.1880335770708639,10.596592733572043,9.435311934677884,0.01374647036187208,0.05202312138728324,,,,,,,,,,
,,,,,,48,795,4,-5.0930193125,67.35416666666667,3233,,,,
-1.5159172902551674,0.5773731915645,13.865265855664108,17.213788982713595,-0.022292901327281872,0.4358974358974359,,,,,,,,,,
9.583273023667392,0.37880305314202395,16.010411838245318,21.94886261713691,0.12777697364889856,0.05585106382978723,,,,,,,,,,
2.5533210935504886,0.6122281260215285,17.03121469710351,26.846844296669587,0.029689780157563822,0.46551724137931033,,,,,,,,,,
-14.582876950668327,1.310479068634022,16.922337585914185,36.96763082128018,-0.1225451844593977,0.0627062706270627,,,,,,,,,,
,,,,,,52,874,4,-4.77744475,68.78846153846153,3577,,,,
-9.38029856141705,0.6654664611127037,10.114710675366936,7.685056232614443,-0.22334044193850117,0.1206896551724138,,,,,,,,,,
-3.0445266131106186,0.44269474677104376,11.17262954051843,11.556262647733092,-0.053412747598431905,0.018151815181518153,,,,,,,,,,
3.1000207082252746,0.1619004399482555,11.57038366644117,10.551889969967306,0.062000414164505496,0.25,,,,,,,,,,
-5.628742356386744,0.2325689702393281,9.276400561053148,6.547549663577229,-0.14432672708683958,0.025830258302583026,,,,,,,,,,
,,,,,,56,920,4,-4.703226321428572,67.16071428571429,3761,,,,
-1.6599031828724655,0.4991212168029083,13.088196962890748,14.52147020958364,-0.027211527588073204,0.3111111111111111,,,,,,,,,,
-2.230689776170224,0.42496489718836516,10.233785033063786,10.567466086009517,-0.03913490835386358,0.031545741324921134,,,,,,,,,,
-10.63509108414566,0.7556870365117736,10.255271333584249,10.994083540514112,-0.18025578108721457,0.2619047619047619,,,,,,,,,,
-2.8124775965751736,0.567017142253386,11.320317408999482,12.356931233080104,-0.046874626609586224,0.02531645569620253,,,,,,,,,,
,,,,,,60,978,4,-4.678647266666666,66.56666666666666,3994,,,,
-2.8774665034937428,0.8427874444270235,17.437697261730534,23.94047532021068,-0.03836622004658324,0.10572687224669604,,,,,,,,,,
-8.579200416869272,0.507374455158151,9.044091536094252,7.361927745630965,-0.1906488981526505,0.025179856115107913,,,,,,,,,,
4.13274895393163,0.5907343432017299,14.952105448296537,23.548918584478088,0.04805522039455384,0.5681818181818182,,,,,,,,,,
-6.40180542240811,1.2595708963221695,19.710530742395143,33.30885679461062,-0.06958484154791424,0.09912536443148688,,,,,,,,,,
,,,,,,64,1048,4,-4.600696234375,67.0,4288,,,,
-0.7507530354221092,0.3146709516980393,11.411171721286362,12.926489201141521,-0.012108919926163052,0.2765957446808511,,,,,,,,,,
-5.49613131488705,0.47310647360408353,11.421830414463903,13.085177393164486,-0.08724017960138174,0.08053691275167785,,,,,,,,,,
-11.68079750624043,1.0294485981834196,20.528209648288136,35.37937995092943,-0.1242638032578769,0.3645833333333333,,,,,,,,,,
-10.045634561137437,0.7456954047654668,9.361646849655209,7.2606422731187195,-0.23361940839854503,0.06593406593406594,,,,,,,,,,
,,,,,,68,1112,4,-4.7414393529411765,66.8529411764706,4546,,,,
11.264491764868183,0.39129267292637276,16.898320318930264,22.268338717287406,0.1564512745120581,0.2619047619047619,,,,,,,,,,
-12.15009506692386,1.0415478911814111,12.467782332189412,12.947360796388239,-0.2131595625776116,0.18309859154929578,,,,,,,,,,
-7.391089172060161,0.6839363183342653,10.77837971304728,10.788212286308408,-0.13438343949200293,0.03968253968253968,,,,,,,,,,
-9.420985419732105,0.7453765521798139,10.270806022851717,8.011423133546486,-0.2190926841798164,0.017857142857142856,,,,,,,,,,
,,,,,,72,1172,4,-4.723827125000001,66.23611111111111,4769,,,,
-8.66974296008441,0.5158473250297015,14.435909548620893,14.69418084085919,-0.15481683857293588,0.358974358974359,,,,,,,,,,
-12.342936191148139,0.8217006605505643,20.141742235347394,44.796504895202816,-0.10200773711692677,0.22564102564102564,,,,,,,,,,
-2.193265904904969,0.47423682014156354,15.20302951673376,16.60504275234416,-0.03655443174841615,0.27586206896551724,,,,,,,,,,
-9.293941732696341,0.8135672487780595,12.173140095925655,11.942440659739077,-0.1721100320869693,0.12244897959183673,,,,,,,,,,
,,,,,,76,1245,4,-4.902834736842106,66.52631578947368,5056,,,,
-0.9520805388903195,0.3997554457762531,20.66562696220903,39.483601487241685,-0.009154620566253073,0.6896551724137931,,,,,,,,,,
-7.666324370120978,0.7040637622931407,18.915013187408565,30.192399232299067,-0.08811867092093077,0.10638297872340426,,,,,,,,,,
-6.214831166599898,0.7566162992271132,12.944198195101007,20.612550357589498,-0.07143484099540112,0.4772727272727273,,,,,,,,,,
1.3524144309709811,0.47593475316792344,14.185449648948511,18.14614221197553,0.019320206156728303,0.19,,,,,,,,,,
,,,,,,80,1318,4,-4.826203275,67.5,5400,,,,
-5.366667556191211,0.6448735193836166,12.257384305184347,18.417367620160803,-0.06544716531940502,0.4,,,,,,,,,,
1.0903294084909163,0.27888581668628104,12.850647270205759,12.073444562964141,0.02096787324020993,0.03582089552238806,,,,,,,,,,
-10.878724027333497,0.7763378597077183,11.019348628708547,9.173152142902836,-0.23649400059420647,0.21428571428571427,,,,,,,,,,
15.86495234842564,0.23983256862530514,14.787426526402411,20.055954234441742,0.21439124795169784,0.1834862385321101,,,,,,,,,,
,,,,,,84,1377,4,-4.587933011904762,67.26190476190476,5650,,,,
-2.5045325996648833,0.6960934897857378,16.292709216424566,22.08654134394601,-0.03384503513060653,0.09691629955947137,,,,,,,,,,
-0.39663827168560495,0.42752823900063047,11.46264992762146,13.806783177657053,-0.006009670783115226,0.04153354632587859,,,,,,,,,,
-1.2046625374321103,0.4292426587299446,12.280070375461523,12.65058690845035,-0.021511831025573396,0.29545454545454547,,,,,,,,,,
-0.07762960613806946,0.6425380068756887,14.049737434880667,18.282420157222077,-0.0010933747343390065,0.07450980392156863,,,,,,,,,,
,,,,,,88,1436,4,-4.426929965909091,67.19318181818181,5913,,,,
-6.485316451841629,0.6951439386242648,13.498794650165076,12.26136864675209,-0.12970632903683257,0.2765957446808511,,,,,,,,,,
-4.424048326605135,0.7340651129166341,15.781526779570628,18.128816473297775,-0.07022298931119261,0.04603580562659847,,,,,,,,,,
-0.7227231567844576,0.5110573410080975,14.372423468194674,16.276763500878587,-0.011656825109426736,0.16666666666666666,,,,,,,,,,
1.0180784791757294,0.5907208167180578,17.255188091038,26.263147577410564,0.012266005773201558,0.11607142857142858,,,,,,,,,,
,,,,,,92,1498,4,-4.349824413043478,67.03260869565217,6167,,,,
-6.671483735460873,0.7324101986282195,16.04090644884136,24.109424457652494,-0.08135955774952285,0.2857142857142857,,,,,,,,,,
-7.427191517250412,0.20257050618477251,7.00005235854555,5.078629285795614,-0.1856797879312603,0.00684931506849315,,,,,,,,,,
-10.685602551180699,0.12582290895097054,3.888469570747042,1.9673802435863763,-0.3816286625421678,0.007936507936507936,,,,,,,,,,
-3.95652526949742,0.35902150113063386,16.97840127208663,24.30613329447806,-0.05072468294227461,0.16666666666666666,,,,,,,,,,
,,,,,,96,1562,4,-4.467965104166667,66.57291666666667,6391,,,,
-10.230647631845994,0.6749797920560626,17.777307905605262,31.006999137694947,-0.10769102770364204,0.8205128205128205,,,,,,,,,,
-3.671264106035557,0.6458653622483843,12.416195035853463,13.097362244036049,-0.06440814221115013,0.12264150943396226,,,,,,,,,,
-8.957139142701541,0.6767160524293313,10.998750973731866,9.582856389461085,-0.18660706547294878,0.15517241379310345,,,,,,,,,,
-9.216174561182388,0.731335358691475,11.927146201629618,9.31303616904188,-0.21432964095772997,0.03669724770642202,,,,,,,,,,
,,,,,,100,1620,4,-4.60999876,66.3,6630,,,,
-3.6454571237906146,0.6672918141282255,13.757666317046242,16.09111638646573,-0.05696026755922835,0.27586206896551724,,,,,,,,,,
-9.817441526240419,0.7610201621568057,10.926815116726102,11.144376270240173,-0.17531145582572177,0.03125,,,,,,,,,,
-11.215380915476667,0.7000336398344269,8.210396412869208,7.597951945150271,-0.21990942971522875,0.18181818181818182,,,,,,,,,,
-8.724220119780961,0.6485617108106498,10.440766103316973,8.884448517812416,-0.18562170467619066,0.030405405405405407,,,,,,,,,,
,,,,,,104,1677,4,-4.88548466,65.25,6844,,,,
-10.420078267318438,0.7466118576979277,17.663448671391517,29.778004365158267,-0.11326172029693954,0.6444444444444445,,,,,,,,,,
-9.063818630061848,0.7399263143133212,11.233849652681624,11.877038753125817,-0.15627273500106634,0.028368794326241134,,,,,,,,,,
3.915774173529618,0.3077189178801179,12.501228438318956,16.254247655859217,0.05515174892295237,0.40476190476190477,,,,,,,,,,
-7.3825506637051,0.5683819316245822,10.031081407117691,7.587101227021776,-0.17577501580250238,0.01928374655647383,,,,,,,,,,
,,,,,,108,1736,4,-4.634173690000001,65.3,7103,,,,
-3.249219184144529,0.6270348768802483,15.065720008318323,16.481747540994547,-0.054153653069075484,0.07488986784140969,,,,,,,,,,
-9.523057091646349,0.5989775601331468,9.637298171229636,7.121997423004359,-0.23226968516210608,0.020477815699658702,,,,,,,,,,
-5.791062838167069,0.5308393790078964,13.205975984817686,12.548940806416795,-0.11136659304167441,0.29545454545454547,,,,,,,,,,
-9.942164232487992,0.6957305349072146,10.231565507575562,10.23108430672437,-0.18076662240887256,0.03968253968253968,,,,,,,,,,
,,,,,,112,1783,4,-4.60817884,64.12,7307,,,,
-10.523033925828065,0.7808691285940306,10.38485767886066,6.900437735021114,-0.28440632231967744,0.14893617021276595,,,,,,,,,,
-7.702015351029983,0.6107000829290923,10.740608326948575,9.1459207884036,-0.16387266704319112,0.024861878453038673,,,,,,,,,,
-6.2059609839965635,0.18808274532355582,8.27647214120123,5.391629938501865,-0.17238780511101565,0.0625,,,,,,,,,,
-8.018495931720796,0.8065601318066639,18.70567536376286,27.4214091245085,-0.10023119914650995,0.09285714285714286,,,,,,,,,,
,,,,,,116,1827,4,-4.89515395,63.46,7503,,,,
-15.169931729224881,1.3907225190867447,16.827062736846614,24.08396714506671,-0.19448630422083182,0.2857142857142857,,,,,,,,,,
-4.8503796608525045,0.5344512073079759,10.874388126407963,11.281756001058966,-0.08509438001495621,0.041044776119402986,,,,,,,,,,
-12.310820326982606,0.8234222884101835,14.233658293580582,21.350958269904368,-0.15013195520710496,0.08333333333333333,,,,,,,,,,
-9.855189384089737,0.6493079640155255,9.65569209516416,6.217175391502678,-0.27375526066915934,0.010416666666666666,,,,,,,,,,
,,,,,,120,1900,4,-5.0105052699999995,63.25,7752,,,,
5.65966698313885,0.27590928185383956,12.860426118268322,14.738959063310176,0.09128495134094919,0.38461538461538464,,,,,,,,,,
-9.285761197359664,0.8489306637509442,13.498954649198193,15.276382661890239,-0.1497703418928978,0.045454545454545456,,,,,,,,,,
-13.073419208853993,0.8654722933795397,9.985743723477395,8.472827656660229,-0.27815785550753175,0.13793103448275862,,,,,,,,,,
-9.166665380935976,0.7179425173138048,10.578697140504651,7.831425121985376,-0.22357720441307258,0.025735294117647058,,,,,,,,,,
,,,,,,124,1955,4,-5.00455378,62.72,7960,,,,
-2.471059474447964,0.5300786744412317,11.2019254303413,13.70313654106576,-0.03688148469325319,0.2413793103448276,,,,,,,,,,
-5.963920246212559,0.4738802618399558,11.69899634038092,11.562634294852614,-0.11044296752245479,0.02843601895734597,,,,,,,,,,
-8.49331531839104,0.6075186458959047,12.190720866531391,12.840102748014033,-0.1464364710067421,0.29545454545454547,,,,,,,,,,
-11.069058585318544,0.7740547025701564,20.876528148253854,48.774040007498115,-0.08715794161668144,0.0975609756097561,,,,,,,,,,
,,,,,,128,2016,4,-4.98396098,63.64,8262,,,,
0.8592815323704404,0.19274020910879497,14.314306949617787,13.182281972607598,0.017185630647408807,0.3111111111111111,,,,,,,,,,
-6.6833384298468435,0.2539518868335385,8.454967631488675,6.030377210583538,-0.17136765204735496,0.08433734939759036,,,,,,,,,,
-9.072023845513371,0.8833717445293441,17.91953438389073,30.535609926795587,-0.09754864350014378,0.7619047619047619,,,,,,,,,,
-11.763161642087768,1.049542861665343,12.010517569513425,11.548266550293192,-0.2219464460771277,0.044,,,,,,,,,,
,,,,,,132,2078,4,-5.27989839,63.33,8493,,,,
-14.470293566559807,0.8235343983219423,14.708446717160674,18.85242491425015,-0.20671847952228295,0.07929515418502203,,,,,,,,,,
8.332972413441443,0.388545219579015,14.340040448111369,18.869316515512764,0.11573572796446448,0.04785894206549118,,,,,,,,,,
-12.163563684602686,0.8162368764357217,9.48651385088728,7.194922145805322,-0.2896086591572068,0.1590909090909091,,,,,,,,,,
-15.122581161572633,0.8518668829539757,12.624939459412804,16.15271672513336,-0.2160368737367519,0.1144578313253012,,,,,,,,,,
,,,,,,136,2137,4,-5.710858019999998,62.89,8743,,,,
-3.1737325870048076,0.48550624193563235,12.492655675289694,13.392720621428452,-0.0537920777458442,0.2765957446808511,,,,,,,,,,
-9.117366117989963,0.6981795990892838,10.23306040619745,10.403765506809577,-0.16281010924982078,0.0421455938697318,,,,,,,,,,
-8.836296713051189,0.7378100867212762,11.586911795701559,10.306626829085872,-0.1803325859806365,0.10416666666666667,,,,,,,,,,
-4.775768646715874,0.7539826870125375,12.948462474204616,14.980861541815102,-0.07580585153517261,0.02835538752362949,,,,,,,,,,
,,,,,,140,2195,4,-5.655730459999997,62.84,8966,,,,
-6.152139250613561,0.3835675113212235,10.366861545816098,11.210152470506728,-0.10427354662056883,0.13095238095238096,,,,,,,,,,
-8.008658979768198,0.6828375305750616,10.786744776406167,9.791652107378468,-0.16017317959536395,0.024752475247524754,,,,,,,,,,
-16.378649477451205,1.5169911600173522,16.307302655442875,29.643819133983925,-0.16544090381263843,0.11507936507936507,,,,,,,,,,
-3.9776565426451533,0.6712130917175442,12.742799832243282,12.756113505340181,-0.07232102804809369,0.022900763358778626,,,,,,,,,,
,,,,,,144,2265,4,-5.75214799,62.54,9225,,,,
5.045261516314495,0.23110737946555576,12.244682205609019,15.025148219428957,0.07530241069126112,0.38461538461538464,,,,,,,,,,
-11.308153487426626,0.4552821989623925,12.775546376900675,13.99530964368023,-0.18846922479044376,0.0660377358490566,,,,,,,,,,
-6.7470354482602435,0.8136748462943512,16.545427224665026,27.59482861077413,-0.0741432466841785,0.46551724137931033,,,,,,,,,,
-8.807949405716531,0.5685050331514027,13.95648315272843,22.315717197023332,-0.10124079776685668,0.043824701195219126,,,,,,,,,,
,,,,,,148,2341,4,-5.722138369999999,62.93,9526,,,,
-14.703271137433433,1.2468607015592719,16.5539789046376,23.619635950075462,-0.18850347612094145,0.3620689655172414,,,,,,,,,,
-13.547110772559563,0.8083071727370058,15.325649757874972,21.303621932165697,-0.17825145753367846,0.07352941176470588,,,,,,,,,,
3.352770871606509,0.1710374645229611,12.305908484129613,12.566984366625547,0.059870908421544806,0.29545454545454547,,,,,,,,,,
-9.55441513665917,0.41940482146100777,11.686167338732682,13.24583592871204,-0.15410346994611565,0.17105263157894737,,,,,,,,,,
,,,,,,152,2400,4,-6.027036629999999,62.17,9794,,,,
-4.7171145803898975,0.4052193246904965,18.696327810890224,25.655092565109953,-0.0628948610718653,0.6,,,,,,,,,,
-3.9217883107347724,0.5656382687382512,12.392036141885924,10.323541606077924,-0.08525626762466897,0.050505050505050504,,,,,,,,,,
-4.918080416038555,0.554017501383832,11.311657049340116,10.04733601002954,-0.1003689880824195,0.23809523809523808,,,,,,,,,,
-9.8268300125561,0.7499059218045725,10.592067378120982,9.415441997465678,-0.20054755127665508,0.030303030303030304,,,,,,,,,,
,,,,,,156,2450,4,-6.111339290000001,62.48,10009,,,,
-30.38582461332099,0.32268553874122496,1.378881062057543,4.928319132188335,-0.14895012065353427,0.013215859030837005,,,,,,,0.0003829486406904688,1.550603967315207,0.1936311055906117,48
-11.630393051256712,0.6710860094925152,10.042294231621328,4.513658169889823,-0.44732280966371973,0.012084592145015106,,,,,,,0.00038073626672749996,1.0243647078721982,0.23119765263752728,251
-11.982068418832553,0.6822955318914731,9.138904333170759,3.8950049891136587,-0.47928273675330213,0.06818181818181818,,,,,,,0.0003804642513017188,0.7657614001631736,0.22797480434179307,276
-11.557453911243227,0.7006872923785703,10.217959886421635,4.4080444348510355,-0.4622981564497291,0.008021390374331552,,,,,,,0.00038020320818421885,0.6182679684522251,0.19694696170821166,300
,,,,,,160,2513,4,-6.5935150700000005,62.91,10285,,,,
-11.929943601307599,0.6895342658649051,9.466228249180904,4.041611424880102,-0.477197744052304,0.06382978723404255,,,,,,,0.00037994225488671875,0.668638936864833,0.24995206700017056,324
-11.594321208587301,0.6970005176525305,10.38835750381961,4.497609371552244,-0.46377284834349203,0.0053475935828877,,,,,,,0.00037968139140921877,0.6146378116682172,0.21750676207981692,348
-12.137689957514274,0.7136835060466002,9.376828403828751,4.179080808535218,-0.46683422913516437,0.03125,,,,,,,0.0003794206177517187,0.5644447493056456,0.2157870145747438,372
-11.716677135550391,0.7430160066829117,10.39459407648697,4.661501963390037,-0.45064142829039966,0.015384615384615385,,,,,,,0.000379149074036875,0.7384119158983231,0.29956274181604386,397
,,,,,,164,2540,4,-6.930044160000001,60.95,10383,,,,
-11.993834109490393,0.7436361599736613,9.925145371574613,4.412867111968808,-0.4613013119034767,0.03571428571428571,,,,,,,0.0003788776277829688,0.6242211186885833,0.29854739129543306,422
-12.00512986784421,0.7035270716720999,9.447548418571994,4.208761419169605,-0.4617357641478543,0.009584664536741214,,,,,,,0.00037860627898999997,0.6173599937558174,0.31592206940054895,447
-11.758091541812096,0.6917602431768303,10.009127368358282,4.476751271635294,-0.452234290069696,0.011904761904761904,,,,,,,0.00037833502765796873,0.4738328942656517,0.303773805052042,472
-11.588619306028114,0.6998664166934562,10.156470283304364,4.3489377337973565,-0.46354477224112456,0.007978723404255319,,,,,,,0.00037806387378687504,0.42169572800397875,0.299308158159256,497
,,,,,,168,2569,4,-7.123767740000001,59.36,10482,,,,
-12.002059860906394,0.7380456433537133,9.719237099436675,4.110374844633043,-0.4800823944362558,0.05128205128205128,,,,,,,0.00037780365776187504,0.5344520926785966,0.3584562636096962,521
-11.863167875746324,0.678107546995637,9.368747926380735,3.979386321036145,-0.47452671502985294,0.008547008547008548,,,,,,,0.000377543531556875,0.33440151158720255,0.30498872947646305,545
-11.425014470906909,0.6752807400477312,10.484009413748431,4.549830492003821,-0.45700057883627637,0.06896551724137931,,,,,,,0.00037728349517187503,0.5111011881381273,0.34410686961685616,569
-12.029070259749583,0.7073994497533527,9.697461217204518,4.52323505980894,-0.44552112073146605,0.007425742574257425,,,,,,,0.0003770235486068751,0.4129612063989043,0.2952618304019173,593
,,,,,,172,2595,4,-7.419984090000001,58.11,10580,,,,
-11.668443081301037,0.716277126966815,10.113165346344312,4.3489467040635645,-0.4667377232520415,0.05172413793103448,,,,,,,0.00037674204118750003,0.34301097375842243,0.3200445178036506,619
-11.991334053423536,0.7090259177189323,9.394889204389877,4.189601695281453,-0.4612051559009052,0.006048387096774193,,,,,,,0.0003764822817475001,0.37078047295411426,0.39791550235046697,643
-11.84483051785088,0.7443960080726387,9.805609780539022,4.342186899855733,-0.4555704045327262,0.06818181818181818,,,,,,,0.00037621179450921877,0.26433927327394485,0.38434190541505814,668
-11.618968662612591,0.7185737332401535,9.975121965436756,4.652049606665969,-0.43033217268935525,0.014354066985645933,,,,,,,0.000375941404731875,0.3310276332497597,0.4312063969671726,693
,,,,,,176,2623,4,-7.56622099,56.24,10680,,,,
-12.004052398350174,0.742376401764496,9.608512579675553,4.237722469959408,-0.46169432301346824,0.06666666666666667,,,,,,,0.0003756603027500001,0.3232807468336362,0.3751456424450645,719
-11.805987194451552,0.7032242447689601,9.687839366879956,4.33307746052742,-0.4540764305558289,0.009933774834437087,,,,,,,0.00037539011179296873,0.2877704241871834,0.3946136373281479,744
-11.69274404989626,0.6750505865497344,9.69809243175517,4.340989042073488,-0.44972092499601,0.09523809523809523,,,,,,,0.000375120018296875,0.31257000625133513,0.49597433969378474,769
-11.739634253099648,0.6889623986880936,9.711334231984535,4.13597321161069,-0.46958537012398593,0.006134969325153374,,,,,,,0.00037485002226171876,0.34655618011951445,0.5467469507455825,794
,,,,,,180,2650,4,-7.903836939999999,53.79,10779,,,,
-12.068954634765882,0.7325534677575285,9.687268910841274,4.138129517901689,-0.4827581853906353,0.013215859030837005,,,,,,,0.0003745909177592188,0.288575392216444,0.5261902566999197,818
-11.778009699875106,0.6989378574911592,10.0005207551615,4.482548690051772,-0.4530003730721195,0.00851063829787234,,,,,,,0.00037433190307671876,0.34386834036558867,0.4927445976063609,842
-11.755603923581415,0.6761540564806964,9.885270190975273,4.244625485735014,-0.4702241569432566,0.06818181818181818,,,,,,,0.00037406219162750004,0.40115969061851503,0.5571120589971542,867
